# produced by /home/zzhang65/tools/perllib/bin/cub_seq.pl -s Bdis.cds_primaryTrancsriptOnly.fa.filtered -t codon_tai.tsv -c codon_cai_top300.tsv -f optimal_codons.tsv -e enc -l -o seq_cub.tsv
#seq_id	enc	tai	cai	fop
Bradi2g51430	57.7968116	0.4727700	0.3859426	0.5392442
Bradi2g00485	51.5669674	0.4823864	0.4589973	0.5271493
Bradi2g40507	56.5221760	0.4586885	0.4243728	0.4705882
Bradi2g25830	46.4636876	0.5093832	0.6045369	0.5676230
Bradi2g60850	54.5061460	0.4508178	0.3340295	0.4834206
Bradi2g36460	58.0032413	0.5047202	0.4215261	0.5647668
Bradi2g46840	33.4646476	0.5358542	0.7467242	0.5943396
Bradi2g26860	48.7830289	0.5442580	0.6069158	0.6834171
Bradi2g17777	36.4875729	0.5632844	0.7694776	0.7019231
Bradi2g56180	36.8352860	0.5121729	0.6945825	0.6211096
Bradi2g26565	60.1528378	0.4936326	0.4554653	0.5418502
Bradi2g27977	39.7899760	0.5241833	0.6619476	0.6170213
Bradi2g23622	62	0.4507200	0.3421464	0.3643411
Bradi2g55050	37.2047594	0.5050315	0.7220220	0.6216730
Bradi2g45117	34.6548383	0.5286845	0.7548121	0.6352459
Bradi2g24360	30.7621776	0.5283851	0.8143978	0.5962617
Bradi2g49660	52.2288275	0.5206464	0.5644822	0.6157303
Bradi2g51650	56.7680153	0.4821528	0.5165576	0.5819209
Bradi2g45940	33.1091108	0.5310379	0.7472245	0.6064140
Bradi2g21300	46.7617944	0.5151478	0.6351042	0.5877551
Bradi2g45020	42.4956513	0.4979736	0.6641886	0.5223881
Bradi2g50580	32.9681142	0.5109781	0.7681413	0.5949821
Bradi2g14650	51.7749421	0.4745216	0.4755603	0.4262295
Bradi2g23906	35.2680848	0.5312518	0.7888722	0.6147186
Bradi2g57672	62	0.4673401	0.3956383	0.4725610
Bradi2g05270	32.7903376	0.5493802	0.7541783	0.6459413
Bradi2g04840	35.9453402	0.5307850	0.7375394	0.6195652
Bradi2g56037	48.8288713	0.5312757	0.6674503	0.6434109
Bradi2g34120	28.4841760	0.5222463	0.8193140	0.6422018
Bradi2g53474	53.5170547	0.4881511	0.3649337	0.5260116
Bradi2g54570	35.4413150	0.5758457	0.7991403	0.7294304
Bradi2g07320	43.4630267	0.5228796	0.6693909	0.6096257
Bradi2g02250	58.6700659	0.4685721	0.4081066	0.5019920
Bradi2g61860	55.9939303	0.4806624	0.4358255	0.5150301
Bradi2g57107	52.7953135	0.4788082	0.3583858	0.5018727
Bradi2g26840	59.2231384	0.4755214	0.4052241	0.5245902
Bradi2g04680	56.3134810	0.4858054	0.3858593	0.5419664
Bradi2g36370	58.1787821	0.4664464	0.3857796	0.5140479
Bradi2g62410	54.4264912	0.4867652	0.4426879	0.5166667
Bradi2g38160	54.9519050	0.4755317	0.4026892	0.5322480
Bradi2g53500	48.7551847	0.4969707	0.5426307	0.5135135
Bradi2g45550	51.4037384	0.5011996	0.4981087	0.5785714
Bradi2g03437	35.7908784	0.5202659	0.7604853	0.6105263
Bradi2g27410	32.0481438	0.5249532	0.7787888	0.6528497
Bradi2g51777	33.5649173	0.5268887	0.7749120	0.5874799
Bradi2g61436	57.4159013	0.4698409	0.3719266	0.4834532
Bradi2g01937	36.6988557	0.5318315	0.6990168	0.5572519
Bradi2g14190	48.4303206	0.4740469	0.4937577	0.4418605
Bradi2g35870	39.9392217	0.5359490	0.7065200	0.6649849
Bradi2g10420	59.1192396	0.4944073	0.4570465	0.5657492
Bradi2g06820	53.2427545	0.4698153	0.4472531	0.4886364
Bradi2g07450	58.0353486	0.4679504	0.3999086	0.4941176
Bradi2g56750	53.9600236	0.4706582	0.3768214	0.5325380
Bradi2g03400	58.0760534	0.4827860	0.4551947	0.5129870
Bradi2g52695	35.1336766	0.5296251	0.7279662	0.6158664
Bradi2g33037	53.6974291	0.4752595	0.3736366	0.5061082
Bradi2g26790	56.7270029	0.4746037	0.3867748	0.5411471
Bradi2g03376	62	0.4754881	0.3702593	0.5491071
Bradi2g27962	56.7234316	0.4628988	0.4762496	0.4461538
Bradi2g15980	58.2039652	0.4747043	0.4899704	0.5783410
Bradi2g33858	49.2207448	0.4916078	0.6124041	0.5182927
Bradi2g27890	38.1717394	0.5173318	0.6187345	0.6067416
Bradi2g07110	51.4271574	0.4642310	0.3595300	0.4573991
Bradi2g07437	58.1000763	0.4724584	0.4025814	0.5326460
Bradi2g12280	28.2874156	0.5757079	0.8917547	0.6948052
Bradi2g39760	50.9001721	0.4905782	0.4545819	0.5276382
Bradi2g08880	35.0878460	0.5396734	0.7960757	0.6093750
Bradi2g12360	39.6753343	0.5152684	0.6706649	0.5777778
Bradi2g21100	39.5146579	0.5387196	0.6839742	0.6301703
Bradi2g03640	42.4228384	0.5314743	0.7451117	0.6268657
Bradi2g23810	56.2691142	0.4688653	0.4180274	0.4822191
Bradi2g33686	55.5696990	0.4981208	0.4885106	0.5509138
Bradi2g34220	51.4616400	0.5061380	0.4538184	0.5361891
Bradi2g10290	44.7879309	0.5320114	0.6176809	0.6132075
Bradi2g47067	47.6886937	0.5120166	0.5886459	0.5902141
Bradi2g01752	54.2093950	0.4477270	0.3204496	0.4450172
Bradi2g02984	31.0061292	0.5618394	0.7618042	0.7032258
Bradi2g54138	44.2105776	0.4927789	0.5987924	0.4979424
Bradi2g17470	62	0.4754013	0.4673480	0.5200000
Bradi2g26399	41.0730659	0.5059322	0.4754160	0.6344086
Bradi2g50440	51.2941904	0.5126493	0.5830401	0.6032064
Bradi2g06860	40.9535302	0.4859498	0.6324068	0.5000000
Bradi2g13030	39.2819878	0.5180682	0.7128278	0.6308725
Bradi2g20270	40.8860054	0.5143529	0.6603093	0.5530864
Bradi2g60430	57.3986921	0.4496716	0.3303310	0.4849558
Bradi2g23406	58.1123868	0.5132459	0.4749280	0.5765766
Bradi2g38765	29.9270690	0.5660925	0.8645914	0.5375000
Bradi2g46426	41.5695382	0.5105346	0.6516600	0.5288136
Bradi2g00381	38.1764981	0.3740706	0.3589246	0.2158273
Bradi2g21860	56.1984612	0.5058298	0.4532455	0.5947955
Bradi2g48070	61.5704335	0.4995402	0.4446734	0.5289474
Bradi2g36790	37.1954071	0.5375199	0.7253191	0.6494845
Bradi2g39190	57.2609318	0.4955797	0.4926487	0.5629371
Bradi2g15795	44.7338269	0.5382693	0.6403129	0.5842697
Bradi2g21850	53.7918753	0.4673968	0.3638358	0.5018868
Bradi2g42110	33.2430506	0.5259906	0.7645076	0.6385896
Bradi2g57920	49.9288184	0.4927624	0.5600994	0.5728900
Bradi2g36173	51.3016197	0.4800794	0.3538226	0.5236486
Bradi2g10160	30.7732490	0.5443291	0.8147568	0.6388889
Bradi2g12450	53.0063642	0.4860536	0.4530881	0.5138004
Bradi2g15830	60.1749848	0.4753904	0.3985227	0.5386997
Bradi2g23110	41.1648171	0.5549650	0.5458825	0.7120000
Bradi2g25833	54.7869927	0.4790231	0.5280008	0.5156250
Bradi2g51320	54.5706575	0.4849382	0.5373297	0.5200000
Bradi2g34270	59.5133476	0.4919024	0.4578436	0.5350649
Bradi2g22505	47.3418927	0.5354267	0.6232950	0.6694215
Bradi2g15660	36.3373081	0.5332888	0.7508604	0.6289308
Bradi2g13567	55.3808456	0.5052318	0.4823579	0.6002639
Bradi2g52630	31.4066921	0.5206431	0.7767605	0.5611511
Bradi2g36786	49.8463792	0.5095698	0.5560334	0.5901639
Bradi2g48310	37.9385536	0.5227948	0.7174325	0.5994043
Bradi2g22010	32.9530446	0.5275602	0.7144885	0.6334056
Bradi2g13650	35.7912701	0.5136792	0.7493826	0.5803815
Bradi2g60221	49.1732501	0.5082217	0.5238769	0.5968254
Bradi2g15317	57.0183731	0.4783909	0.3968612	0.5118243
Bradi2g08540	34.4598954	0.5205518	0.7520335	0.6268657
Bradi2g53411	55.1796714	0.4629739	0.3838261	0.4982394
Bradi2g22902	41.4539789	0.5353931	0.7147126	0.6198347
Bradi2g42250	56.5157008	0.4719278	0.4529820	0.4857143
Bradi2g19880	60.6181685	0.5212795	0.5317945	0.5975610
Bradi2g01247	55.8844214	0.4562167	0.3430171	0.5204678
Bradi2g55260	49.0855018	0.4691257	0.5778753	0.4285714
Bradi2g55901	50.0219653	0.4191126	0.3874791	0.4411765
Bradi2g62660	35.5917771	0.5460383	0.7723717	0.6200000
Bradi2g62210	48.5857642	0.5068273	0.5456818	0.5668449
Bradi2g46495	53.5255361	0.4801135	0.4854986	0.5471698
Bradi2g17440	34.2169579	0.5076282	0.7443356	0.6057692
Bradi2g36778	43.5694674	0.5363926	0.6241740	0.6541667
Bradi2g02518	58.7617390	0.4745342	0.4355842	0.5032258
Bradi2g54950	54.3642786	0.4829518	0.4663451	0.5267857
Bradi2g49760	50.8329173	0.4615225	0.3340641	0.5021962
Bradi2g04020	35.0422312	0.5392895	0.7446342	0.6657459
Bradi2g48416	47.8314615	0.5098114	0.4321567	0.6036036
Bradi2g24954	54.9321746	0.4594801	0.3446347	0.4897361
Bradi2g47660	36.6298238	0.5159802	0.7107288	0.6062176
Bradi2g20150	57.3822222	0.4671432	0.3738454	0.5111111
Bradi2g54390	60.1995208	0.4913510	0.4083796	0.5698198
Bradi2g61167	46.5508620	0.5334244	0.6454124	0.6245487
Bradi2g45490	52.4015240	0.4622149	0.3322246	0.4668210
Bradi2g58110	62	0.4702873	0.3999485	0.5000000
Bradi2g57550	48.5753444	0.4938885	0.4735346	0.5830116
Bradi2g16442	39.2303342	0.5062007	0.6414069	0.6049822
Bradi2g10141	52.5793021	0.4643580	0.5205488	0.4603960
Bradi2g01108	48.2218374	0.5064365	0.5328273	0.6000000
Bradi2g08890	57.5841174	0.4873311	0.4026836	0.5440806
Bradi2g35050	50.7538904	0.5111090	0.5410417	0.6112186
Bradi2g60400	48.1147701	0.5082698	0.5332525	0.5765125
Bradi2g34900	58.8546503	0.4599615	0.3776275	0.5148515
Bradi2g49870	54.2405672	0.4928725	0.4952014	0.5276498
Bradi2g08986	49.7140836	0.4206360	0.2890044	0.4301075
Bradi2g61940	49.2890833	0.5212722	0.5764728	0.6036745
Bradi2g04870	59.4030223	0.4632749	0.4123590	0.4875622
Bradi2g55926	36.2281537	0.5049319	0.6989318	0.6053812
Bradi2g32810	60.2592840	0.4741396	0.4144489	0.5169492
Bradi2g21830	35.3187011	0.5018167	0.7228508	0.6272727
Bradi2g23277	60.4003521	0.4628966	0.3880777	0.4899083
Bradi2g58317	45.6583384	0.5115604	0.6156495	0.5811209
Bradi2g13670	55.2360650	0.4629708	0.3716080	0.5245283
Bradi2g19308	36.2085484	0.5289599	0.6891632	0.6282051
Bradi2g50730	53.8287075	0.4619089	0.3542064	0.4708904
Bradi2g19500	53.0816578	0.4721121	0.5289476	0.5451713
Bradi2g58630	40.9012492	0.5344642	0.6859883	0.6297118
Bradi2g08030	46.2476063	0.5204189	0.6187514	0.5987654
Bradi2g60418	58.1672958	0.4672508	0.3794190	0.5028441
Bradi2g42855	60.2272727	0.4831110	0.4366098	0.5283019
Bradi2g56096	46.2861730	0.5037021	0.5964782	0.5769231
Bradi2g08093	62	0.4526350	0.3503018	0.4929577
Bradi2g35671	36.8205436	0.5195392	0.7327316	0.5954693
Bradi2g27700	56.3910537	0.4658417	0.4885728	0.4862745
Bradi2g13077	52.7578535	0.4029251	0.2422650	0.3800000
Bradi2g34670	40.4644854	0.5268297	0.7070593	0.6315789
Bradi2g27950	47.1269930	0.4466491	0.3353977	0.4582441
Bradi2g40620	37.8265797	0.5209750	0.7233396	0.5799458
Bradi2g43380	56.8661308	0.4903690	0.4626416	0.5786802
Bradi2g25400	55.7416210	0.4835717	0.4690565	0.5456000
Bradi2g45720	33.6676033	0.5348668	0.7626296	0.6145833
Bradi2g42700	51.8279737	0.5010472	0.5361075	0.5573441
Bradi2g01440	53.7489193	0.5460362	0.4918617	0.6634429
Bradi2g01041	47.3831023	0.4829675	0.5554320	0.5868263
Bradi2g51637	52.7439478	0.4736609	0.3682472	0.5188141
Bradi2g17077	41.9971741	0.5032635	0.6417416	0.5775194
Bradi2g60765	38.5179400	0.5366215	0.7270134	0.6282051
Bradi2g21186	42.1437762	0.4769967	0.3014612	0.5714286
Bradi2g10830	56.1213069	0.4623400	0.3739780	0.4920635
Bradi2g01070	56.8345663	0.4641300	0.3639041	0.4970356
Bradi2g34080	49.1440142	0.5393951	0.5697219	0.6363636
Bradi2g02260	47.2091710	0.5062465	0.6249038	0.5721393
Bradi2g60434	58.3714194	0.4586396	0.3496773	0.4915663
Bradi2g08510	56.5753501	0.5007763	0.4388650	0.5346821
Bradi2g55460	52.4969593	0.4745055	0.3916373	0.4539007
Bradi2g49030	62	0.4840942	0.4145159	0.5084746
Bradi2g20860	42.9764119	0.4947995	0.6264979	0.5158371
Bradi2g20400	53.0654308	0.4898721	0.5143042	0.5314534
Bradi2g16444	35.8524105	0.5086084	0.7226940	0.6101322
Bradi2g32510	39.5181213	0.5141225	0.6980758	0.5974026
Bradi2g25940	54.8481025	0.5186372	0.5602697	0.6395349
Bradi2g41730	55.4444458	0.4852351	0.4783082	0.5103245
Bradi2g26413	54.0464247	0.4955839	0.4756226	0.5520703
Bradi2g50850	53.8406788	0.4592040	0.3413522	0.4954545
Bradi2g56682	53.8707032	0.5174555	0.5069950	0.6065574
Bradi2g52330	62	0.4609856	0.3466060	0.4913793
Bradi2g55870	34.9895948	0.5331201	0.7328953	0.6209677
Bradi2g09160	54.9052659	0.5068670	0.5208300	0.5585586
Bradi2g06160	56.9675917	0.4678747	0.3619051	0.5132013
Bradi2g13665	58.4792774	0.4582818	0.3656293	0.4099379
Bradi2g05204	46.8805630	0.4971646	0.5627479	0.5180723
Bradi2g07205	56.2601768	0.5219500	0.4860381	0.6173913
Bradi2g36200	59.8143753	0.4841454	0.4270175	0.5530726
Bradi2g51350	54.4065555	0.4799245	0.5234682	0.5112994
Bradi2g60097	57.7860188	0.4713062	0.3884391	0.5070243
Bradi2g38822	59.8510479	0.5072628	0.5349114	0.4927536
Bradi2g23100	38.6057989	0.5187056	0.7288314	0.6051661
Bradi2g26952	59.2946914	0.4882205	0.4072855	0.5211268
Bradi2g40550	56.2106149	0.4646564	0.3416962	0.4943820
Bradi2g24327	36.1021657	0.5219212	0.7395629	0.6191336
Bradi2g57710	55.9381335	0.4852524	0.5109790	0.5442404
Bradi2g33540	42.4189139	0.5425152	0.7300612	0.6341463
Bradi2g26100	55.2782316	0.4790533	0.4135653	0.5232975
Bradi2g07510	46.9497732	0.5363362	0.5676753	0.6438849
Bradi2g13540	47.4901790	0.4846695	0.6055847	0.5252226
Bradi2g19010	58.2497206	0.4748151	0.4623538	0.4984709
Bradi2g57060	52.9933561	0.4749558	0.3632115	0.5039246
Bradi2g40163	58.7152972	0.4889934	0.4128024	0.5753968
Bradi2g15847	32.2406325	0.5083142	0.7808143	0.5818182
Bradi2g11730	58.7951087	0.4703902	0.4292694	0.5041096
Bradi2g21930	58.3473837	0.4586510	0.3707294	0.4850299
Bradi2g09707	60.0464228	0.4858809	0.4250617	0.5781638
Bradi2g17790	55.5927856	0.4602870	0.3609545	0.4838710
Bradi2g18471	62	0.5317460	0.4627283	0.5692308
Bradi2g17660	55.8476578	0.4883093	0.4844878	0.5272045
Bradi2g36970	53.2286489	0.5001185	0.4412727	0.5601173
Bradi2g26268	41.8262272	0.4347022	0.3288580	0.3714286
Bradi2g01130	56.7203945	0.4534634	0.3575809	0.4504950
Bradi2g46400	56.4765187	0.4604498	0.3907926	0.4682927
Bradi2g38090	56.5722229	0.4852467	0.4086469	0.4976077
Bradi2g20740	34.1353340	0.5290510	0.7722652	0.6227348
Bradi2g60530	57.1135879	0.4599566	0.3809410	0.4678536
Bradi2g47007	34.9913719	0.5378223	0.7714608	0.5870307
Bradi2g38974	58.6773564	0.4930418	0.4367004	0.5166667
Bradi2g45840	56.3430675	0.4697059	0.3763882	0.5176909
Bradi2g34850	55.0541269	0.4993426	0.5134863	0.5608696
Bradi2g62450	29.9169399	0.5773947	0.8540319	0.6993865
Bradi2g31230	57.6625356	0.4690738	0.4405303	0.5266272
Bradi2g48890	55.8328725	0.4759856	0.4462541	0.5201238
Bradi2g20687	46.0824017	0.4942656	0.5974635	0.5381818
Bradi2g20447	55.1694951	0.4851466	0.4667681	0.5218150
Bradi2g08860	56.4375305	0.4742836	0.4190182	0.4856322
Bradi2g47191	53.6922048	0.4933668	0.5032961	0.5207101
Bradi2g41970	38.0625910	0.5092747	0.6905447	0.5885798
Bradi2g12680	51.3937105	0.5048253	0.5515322	0.5833333
Bradi2g55694	62	0.4197317	0.2939277	0.4461538
Bradi2g09790	58.5023107	0.4903461	0.4534778	0.5500000
Bradi2g16750	35.8906140	0.5130441	0.7189533	0.5775401
Bradi2g51711	56.8417606	0.4764002	0.3803834	0.5090138
Bradi2g37383	54.1339037	0.5020849	0.4968561	0.5421304
Bradi2g12365	53.2556659	0.4840455	0.3467759	0.5421687
Bradi2g41451	58.4174178	0.4839297	0.4323181	0.5126050
Bradi2g60143	33.5000000	0.4950371	0.8736883	0.5102041
Bradi2g24060	46.9954854	0.5029337	0.5787561	0.5608365
Bradi2g54067	56.8011242	0.4684435	0.4490303	0.4937759
Bradi2g61010	58.7362900	0.4843231	0.4138874	0.5325165
Bradi2g62067	34.6883760	0.5281369	0.7637794	0.6015326
Bradi2g20301	39.2674967	0.4698094	0.6788831	0.4563107
Bradi2g36862	56.8536067	0.4900510	0.4467452	0.5435685
Bradi2g02817	50.1407112	0.4791112	0.5383965	0.5209177
Bradi2g22250	56.2419471	0.4633085	0.3995076	0.5138889
Bradi2g42000	45.2461219	0.5079913	0.6173374	0.5470085
Bradi2g53495	46.9551727	0.5013783	0.6139129	0.5543478
Bradi2g44920	57.5959423	0.4684787	0.4217793	0.4801587
Bradi2g15620	58.1168133	0.4837743	0.4356339	0.5277778
Bradi2g61380	46.8372811	0.4645999	0.4155761	0.4904762
Bradi2g10960	37.5930711	0.5440314	0.7393198	0.6637555
Bradi2g45757	62	0.4815286	0.4300521	0.5451713
Bradi2g04720	55.6258970	0.5029666	0.4855852	0.5545113
Bradi2g23380	60.4727219	0.4554603	0.3731036	0.4822335
Bradi2g14132	52.5898785	0.4751606	0.3818000	0.5131691
Bradi2g20127	41.2765130	0.5182127	0.5094800	0.5517241
Bradi2g38350	46.8824143	0.5112066	0.5973000	0.6124722
Bradi2g24252	52.3388403	0.4270000	0.2774518	0.3988764
Bradi2g06440	54.1518796	0.4649619	0.3663998	0.4729730
Bradi2g23780	60.3609648	0.5022608	0.4552418	0.5906433
Bradi2g14960	53.7650616	0.4662211	0.3592495	0.4678700
Bradi2g42380	39.0801563	0.5483476	0.7166141	0.6728778
Bradi2g36785	50.9828852	0.4144690	0.2369110	0.3857143
Bradi2g54200	46.1133013	0.5427903	0.6330198	0.6273292
Bradi2g56557	55.2597966	0.4857273	0.4830288	0.5121951
Bradi2g36772	49.7390282	0.4963009	0.4034441	0.5339506
Bradi2g41990	56.9923212	0.4431163	0.3214526	0.4779661
Bradi2g23750	38.0965467	0.5172947	0.6905392	0.6233766
Bradi2g25327	57.0600910	0.4936925	0.4623434	0.5488722
Bradi2g60980	34.9590830	0.5160155	0.6893976	0.5967742
Bradi2g48210	54.1357893	0.4574119	0.3438700	0.4739777
Bradi2g35987	57.7502316	0.4999316	0.4668628	0.5589837
Bradi2g10490	61.8773356	0.4723337	0.4451849	0.4912281
Bradi2g35540	37.3194175	0.5592247	0.8336298	0.6800000
Bradi2g34527	51.8982075	0.4736191	0.3562683	0.5119048
Bradi2g47965	55.1961532	0.4523929	0.5636584	0.4852941
Bradi2g16030	39.0908372	0.5038685	0.6956733	0.6470588
Bradi2g35635	55.4647254	0.4702447	0.3545943	0.5150812
Bradi2g24998	34.6321687	0.4990848	0.7378872	0.5280528
Bradi2g24270	58.9731944	0.4691210	0.3958286	0.4956217
Bradi2g33550	55.7796001	0.4825737	0.3592142	0.5438596
Bradi2g27770	46.3549750	0.5206115	0.6083166	0.5980583
Bradi2g36640	31.2073013	0.5506756	0.8099671	0.6284830
Bradi2g58770	57.6050210	0.4592870	0.4111570	0.4682353
Bradi2g00780	27.3199728	0.5412033	0.8698265	0.6447876
Bradi2g37260	55.5885583	0.4579882	0.3576093	0.4541532
Bradi2g62480	45.3908753	0.5599726	0.7697476	0.7042254
Bradi2g47100	55.5686128	0.4950269	0.4422951	0.5738832
Bradi2g38982	58.0005420	0.4706285	0.3896932	0.5047821
Bradi2g14450	51.8248068	0.4697821	0.5175914	0.5166052
Bradi2g60536	41.0770928	0.5116113	0.6936019	0.6352584
Bradi2g43690	44.6863639	0.5214678	0.6331008	0.5880597
Bradi2g46180	36.0132028	0.5262378	0.7210839	0.5974843
Bradi2g35630	59.0859933	0.4563906	0.3865842	0.4857143
Bradi2g10190	59.6191636	0.4731535	0.4182137	0.5090909
Bradi2g47343	57.3888105	0.5059705	0.4727594	0.5952381
Bradi2g57532	51.6262448	0.4842708	0.4741175	0.5411765
Bradi2g01781	38.2766906	0.5481688	0.7366298	0.6160338
Bradi2g03567	55.2841573	0.4729992	0.4879758	0.5015873
Bradi2g31185	56.5890510	0.4670084	0.4751241	0.5294118
Bradi2g05200	33.3374131	0.5430105	0.8210395	0.5958904
Bradi2g12120	56.6592726	0.4840649	0.3974229	0.5311871
Bradi2g11160	62	0.5483773	0.7320810	0.6842105
Bradi2g21115	39.0239263	0.5229925	0.6907032	0.6308725
Bradi2g28150	46.3092919	0.5042997	0.5181228	0.5773196
Bradi2g22320	33.3329519	0.5146773	0.7496960	0.6045455
Bradi2g57534	56.3605147	0.4541320	0.3500912	0.4826498
Bradi2g45982	56.0337986	0.4836749	0.4342071	0.5543478
Bradi2g47220	34.9268239	0.5384270	0.7686074	0.6388889
Bradi2g52510	48.3252720	0.5081960	0.6013401	0.5877483
Bradi2g25527	56.2199968	0.4768672	0.3998662	0.5337278
Bradi2g12240	43.1274425	0.5260185	0.5492152	0.6545455
Bradi2g35950	39.4668486	0.5401688	0.7273049	0.6728972
Bradi2g60460	58.6588269	0.4513709	0.4011122	0.4140625
Bradi2g34156	43.3673917	0.5026365	0.6642474	0.5822785
Bradi2g40920	40.5853472	0.5226391	0.6884721	0.6157895
Bradi2g32930	53.9950433	0.4971274	0.5360834	0.5492228
Bradi2g60497	36.0985356	0.5248250	0.7504283	0.6519174
Bradi2g43750	50.4569986	0.4927387	0.5420837	0.5311778
Bradi2g48980	58.0284160	0.4957380	0.4519473	0.5404762
Bradi2g01060	39.4415419	0.5185547	0.7166726	0.6797386
Bradi2g50860	52.2158976	0.4760467	0.5114386	0.5021368
Bradi2g41864	58.3860448	0.4665678	0.3594739	0.4664879
Bradi2g25220	43.4467120	0.4899842	0.7719181	0.5402299
Bradi2g11040	58.9569942	0.4721435	0.4441575	0.5025510
Bradi2g42950	60.2557499	0.4497848	0.3648241	0.4489796
Bradi2g49720	34.3372982	0.4989248	0.7514265	0.5200000
Bradi2g18970	55.0288016	0.4763017	0.3630807	0.5177165
Bradi2g02860	49.3082761	0.5142987	0.5849649	0.5976789
Bradi2g22097	49.8314014	0.4855861	0.3476045	0.5236427
Bradi2g61500	55.9508202	0.4850507	0.4667377	0.5267176
Bradi2g17040	62	0.5144532	0.4801496	0.5505618
Bradi2g11011	44.2818673	0.4859411	0.5760538	0.4715909
Bradi2g41900	33.1022492	0.5359887	0.8084074	0.6094225
Bradi2g48940	38.7856552	0.5519485	0.7141261	0.6445312
Bradi2g38316	52.4243738	0.4488373	0.3811096	0.4838710
Bradi2g35680	57.2097985	0.4947467	0.4393261	0.5755479
Bradi2g35450	41.4907076	0.5282543	0.6738302	0.6311637
Bradi2g15290	36.8002614	0.5093070	0.7337701	0.6063492
Bradi2g53186	45.5200501	0.4515390	0.3118680	0.3571429
Bradi2g24020	55.4946510	0.4962784	0.4603691	0.5531915
Bradi2g15851	47.3127080	0.5059094	0.7150011	0.5000000
Bradi2g28100	34.7209489	0.5387377	0.7683254	0.6346604
Bradi2g10650	57.0870619	0.4778451	0.4281500	0.5333927
Bradi2g33560	58.5266475	0.4804725	0.4286445	0.5398551
Bradi2g27030	59.9172494	0.4937459	0.4411494	0.5321888
Bradi2g06550	55.4229282	0.5013676	0.4922424	0.5592841
Bradi2g50133	36.8266540	0.5366954	0.7117880	0.6156716
Bradi2g47090	56.6355783	0.4888750	0.4044115	0.5310811
Bradi2g10520	33.5160979	0.5436342	0.7586857	0.6102564
Bradi2g53740	56.0367345	0.4951992	0.5142334	0.5409483
Bradi2g59523	45.2464286	0.5022044	0.5650739	0.5714286
Bradi2g08960	55.6600960	0.4929791	0.4137978	0.5621302
Bradi2g42540	54.9323937	0.5000790	0.4550057	0.5672083
Bradi2g26435	40.5841539	0.4906769	0.6221780	0.5303644
Bradi2g11280	59.0754827	0.4731986	0.3644049	0.4866071
Bradi2g54760	58.5225760	0.4862472	0.3731375	0.4915254
Bradi2g05650	35.3642082	0.5358822	0.6855062	0.6137339
Bradi2g26000	42.0717618	0.5279532	0.6825640	0.6092545
Bradi2g52640	43.4586756	0.5133722	0.6416158	0.6455696
Bradi2g00512	50.6729351	0.5006690	0.4913469	0.5111111
Bradi2g53600	52.4766393	0.4920405	0.5237252	0.5737705
Bradi2g42812	53.4518309	0.4447124	0.3216099	0.4753199
Bradi2g01090	36.6527524	0.5085597	0.7069057	0.6082192
Bradi2g27880	46.7445777	0.5267196	0.6254663	0.5842391
Bradi2g40840	57.2895372	0.4539461	0.3828091	0.5155280
Bradi2g20710	42.8684543	0.5457678	0.6935084	0.6583333
Bradi2g62300	53.7185480	0.5106049	0.4860113	0.5980392
Bradi2g42050	55.4505008	0.4548082	0.3437854	0.4831569
Bradi2g00430	30.7875580	0.5398519	0.8218547	0.6701031
Bradi2g34876	54.3285624	0.4536121	0.3347383	0.4859155
Bradi2g18330	56.2339601	0.5331541	0.4593785	0.6162465
Bradi2g55160	39.0169976	0.5225201	0.6872178	0.5856269
Bradi2g46615	52.6617127	0.4970097	0.5056650	0.5320513
Bradi2g16310	51.6045132	0.4715415	0.3622036	0.5000000
Bradi2g09200	54.2029426	0.4817192	0.3898989	0.5276074
Bradi2g48635	54.9619967	0.4937976	0.5057782	0.5354523
Bradi2g54320	42.2832007	0.5209904	0.6672055	0.6340326
Bradi2g16001	56.6344516	0.4595408	0.3737707	0.4868421
Bradi2g61955	56.7857143	0.5432197	0.6458341	0.6451613
Bradi2g37893	41.3096926	0.5347068	0.6660780	0.6384778
Bradi2g38170	43.2802031	0.5333943	0.6633453	0.5916230
Bradi2g47021	43.2493192	0.5123033	0.6554019	0.5725806
Bradi2g41941	51.8940489	0.4512524	0.5342342	0.4916667
Bradi2g04117	58.1681859	0.4718335	0.3999089	0.5437063
Bradi2g52970	57.3589344	0.4670520	0.4263529	0.4972618
Bradi2g18670	56.6051709	0.4714828	0.3743545	0.4857571
Bradi2g43660	53.5574777	0.4647448	0.3640405	0.4935673
Bradi2g51090	40.3125083	0.5397182	0.6863058	0.5611511
Bradi2g48430	29.2737332	0.5274990	0.8423106	0.6195286
Bradi2g09980	59.9102397	0.4523935	0.3426380	0.4777778
Bradi2g13020	49.0996381	0.5138617	0.5711215	0.6113744
Bradi2g14440	57.3039970	0.4747975	0.3918884	0.5285848
Bradi2g50960	62	0.4844104	0.4622496	0.5402010
Bradi2g48061	54.5531149	0.4566798	0.4784649	0.4213483
Bradi2g13170	54.6950269	0.4743210	0.3575411	0.5403226
